episodes,scores,avg_scores
921,-330,-892.1028229252744
922,-55,-890.9228229252744
923,-504,-889.0328229252743
924,-1668,-902.7928229252743
925,-397,-882.1411728894378
926,-146,-879.941172889438
927,-190,-877.8011728894379
928,-379,-880.791172889438
929,-478,-883.6811728894379
930,-390,-884.801172889438
931,-339,-888.1111728894379
932,-317,-887.291172889438
933,-775,-894.7611728894378
934,-509,-891.091172889438
935,-68,-889.9811728894379
936,-469,-890.2611728894381
937,-130,-887.9811728894379
938,-343,-856.411172889438
939,-66,-854.0911728894379
940,-3559.945524892299,-885.470628138361
941,-63,-885.6206281383609
942,-3,-877.8211898254656
943,-1,-875.3311898254655
944,-39,-871.8211898254654
945,-107,-872.8911898254654
946,-445,-873.7811898254655
947,-627,-818.3121329544053
948,-145,-817.2821329544054
949,-192,-814.1621329544054
950,-474,-807.5021329544054
951,-537,-812.2521329544054
952,-4920.57029637743,-857.5678359181796
953,-189,-858.2278359181796
954,-434,-860.0678359181796
955,-433,-859.7578359181796
956,40,-858.6278359181796
957,-113,-858.0478359181798
958,-130,-854.2578359181798
959,-267,-663.19435419545
960,-322,-661.3643541954499
961,-256,-662.6943541954498
962,-275,-653.294185538733
963,-370,-578.6012080313227
964,-466,-583.2512080313227
965,-413,-586.0812080313226
966,-265,-588.2012080313227
967,-442,-590.6312080313227
968,-705,-594.2412080313227
969,-13,-589.3012080313226
970,-132,-587.8412080313227
971,-1,-584.4212080313226
972,-1684.0066958143536,-601.0958795332913
973,-117,-596.7858795332911
974,-379,-600.5658795332912
975,-192,-599.2658795332912
976,-258,-599.3158795332912
977,-378,-599.6458795332912
978,-794,-603.5958795332913
979,-332,-603.5658795332913
980,-522,-605.8558795332913
981,-446,-608.6958795332913
982,-540,-612.0158795332914
983,-238,-611.4958795332913
984,-265,-611.7458795332913
985,-344,-613.0558795332913
986,-386,-616.3158795332913
987,-594,-621.5158795332914
988,-356,-622.0658795332912
989,-42,-618.0958795332913
990,-295,-616.7358795332913
991,-157,-612.4058795332913
992,-272,-471.1459720187125
993,-424,-468.8659720187125
994,-2135,-477.6205918090268
995,-23,-473.4305918090268
996,-366,-476.66059180902676
997,-80,-468.3505918090268
998,-296,-462.4005918090268
999,-531,-466.8805918090268
1000,-636,-472.2605918090267
1001,-73,-472.2805918090268
1002,-481,-467.9605918090268
1003,-2325.635852016678,-487.9169503291936
1004,-694,-489.69957992551275
1005,-1,-482.9715836910076
1006,-90,-481.23158369100764
1007,-361.82226394716656,-469.6998063304792
1008,-283,-469.39980633047924
1009,-1630.2969534141528,-484.16277586462076
1010,-5777.736023905046,-535.8901361036712
1011,-1,-535.2701361036712
1012,-289,-534.5601361036712
1013,-30,-532.1601361036712
1014,50,-531.4101361036712
1015,-1246.2346865738477,-534.7724829694098
1016,-51,-536.4324829694098
1017,-279,-536.6324829694098
1018,-2324.6106597320168,-550.6285895667299
1019,-287,-550.7685895667299
1020,-354,-534.6385895667299
1021,-415,-535.48858956673
1022,-375,-538.6885895667299
1023,-630.4559810013316,-539.9531493767432
1024,-45,-523.7231493767432
1025,-317,-522.9231493767433
1026,-5608.826115147847,-577.5514105282217
1027,-303,-578.6814105282217
1028,-3970.814560419289,-614.5995561324147
1029,-547,-615.2895561324146
1030,-292,-614.3095561324146
1031,-659,-617.5095561324147
1032,-384,-618.1795561324146
1033,-398,-614.4095561324145
1034,-320,-612.5195561324146
1035,-302,-614.8595561324146
1036,-241,-612.5795561324146
1037,-282,-614.0995561324146
1038,-860.0800866387765,-619.2703569988024
1039,-3575,-654.3603569988023
1040,-608,-624.8409017498794
1041,-258,-626.7909017498794
1042,-686.9149346073341,-633.6300510959527
1043,-277,-636.3900510959527
1044,-200,-638.0000510959527
1045,-4,-636.9700510959527
1046,-244,-634.9600510959527
1047,-1056,-639.2500510959527
1048,-1780,-655.6000510959528
1049,-2,-653.7000510959526
1050,-141,-650.3700510959527
1051,-420,-649.2000510959527
1052,-487,-604.8643481321784
1053,-2,-602.9943481321784
1054,-30,-598.9543481321784
1055,-210,-596.7243481321784
1056,-2413,-621.2543481321784
1057,-419,-624.3143481321785
1058,-2,-623.0343481321784
1059,-709,-627.4543481321784
1060,-399,-628.2243481321784
1061,-391,-629.5743481321784
1062,-75,-627.5743481321784
1063,37,-623.5043481321784
1064,-430,-623.1443481321784
1065,-779,-626.8043481321785
1066,-224,-626.3943481321784
1067,-17626.500435117123,-798.2393524833496
1068,-273.3976375288945,-793.9233288586386
1069,-50,-794.2933288586386
1070,-276,-795.7333288586385
1071,-233,-798.0533288586386
1072,-59,-781.8032619004949
1073,-529,-785.9232619004949
1074,-186,-783.993261900495
1075,-70,-782.773261900495
1076,-1322.5833461479324,-793.4190953619743
1077,-255,-792.1890953619743
1078,-352,-787.7690953619743
1079,-1485.5850925933862,-799.3049462879083
1080,-1502.9484691710993,-809.1144309796192
1081,-147,-806.1244309796192
1082,-485,-805.5744309796193
1083,-1353,-816.7244309796192
1084,-42,-814.4944309796192
1085,-363,-814.6844309796193
1086,-326,-814.0844309796192
1087,-94,-809.0844309796192
1088,-1071,-816.2344309796192
1089,-483,-820.6444309796192
1090,-919,-826.8844309796192
1091,-352,-828.8344309796192
1092,-1,-826.1244309796192
1093,-376,-825.6444309796192
1094,-59,-804.8844309796192
1095,-18,-804.8344309796192
1096,-892,-810.0944309796192
1097,-538,-814.6744309796192
1098,-324,-814.9544309796192
1099,-109,-810.7344309796192
1100,-503,-809.4044309796192
1101,-616,-814.8344309796192
1102,-171,-811.7344309796192
1103,-211,-790.5880724594524
1104,-46,-784.1080724594524
1105,-5471.965771317261,-838.817730172625
1106,-253,-840.4477301726251
1107,-4036.214750927733,-877.1916550424306
1108,-664,-881.0016550424307
1109,-454,-869.2386855082891
1110,-357,-815.0313252692388
1111,31,-814.7113252692387
1112,-3500,-846.8213252692387
1113,-193.84012758570745,-848.4597265450958
1114,-154,-850.4997265450958
1115,-692.0615185236234,-844.9579948645935
1116,-923,-853.6779948645935
1117,-299,-853.8779948645937
1118,-205,-832.6818882672735
1119,-31,-830.1218882672733
1120,-81,-827.3918882672734
1121,-806,-831.3018882672733
1122,-175,-829.3018882672733
1123,-216,-825.1573284572602
1124,-50,-825.2073284572601
1125,-231,-824.3473284572601
1126,-3,-768.2890673057816
1127,-500.1019992410115,-770.2600872981918
1128,-324,-733.7919416939989
1129,-380.9490920255542,-732.1314326142543
1130,-168,-730.8914326142543
1131,-147,-725.7714326142543
1132,-297,-724.9014326142543
1133,-608,-727.0014326142543
1134,-50,-724.3014326142543
1135,-229.8132912381319,-723.5795655266357
1136,-8827.038651460873,-809.4399520412443
1137,-331,-809.9299520412443
1138,-313,-804.4591511748565
1139,-20,-768.9091511748567
1140,-611,-768.9391511748566
1141,-333,-769.6891511748568
1142,-321,-766.0300018287833
1143,-1923.2551648253445,-782.4925534770368
1144,-1840.0979965089357,-798.8935334421261
1145,-411,-802.9635334421262
1146,-2592.456767524584,-826.4481011173718
1147,-515,-821.0381011173719
1148,-33.09168215208691,-803.5690179388927
1149,-411,-807.6590179388927
1150,-1522.4822676100841,-821.4738406149937
1151,-387,-821.1438406149937
1152,-1987.9604710736546,-836.1534453257304
1153,-1099,-847.1234453257305
1154,-397,-850.7934453257301
1155,-2418.0407231623103,-872.8738525573534
1156,-701,-855.7538525573532
1157,-203,-853.5938525573532
1158,-803,-861.6038525573532
1159,-26,-854.7738525573534
1160,-457,-855.3538525573534
1161,-479,-856.2338525573534
1162,-315,-858.6338525573534
1163,-279,-861.7938525573534
1164,-77,-858.2638525573534
1165,-324,-853.7138525573533
1166,-411,-855.5838525573533
1167,-92,-680.238848206182
1168,-2,-677.5248718308933
1169,-51,-677.534871830893
1170,-136.9045824862766,-676.1439176557558
1171,-65,-674.4639176557558
1172,-296,-676.833917655756
1173,-40,-671.9439176557557
1174,-474,-674.823917655756
1175,-554,-679.663917655756
1176,-81,-667.2480841942765
1177,-346,-668.1580841942766
1178,-547,-670.1080841942766
1179,-68,-655.9322332683427
1180,-459,-645.4927485766317
1181,-376,-647.7827485766317
1182,-61,-643.5427485766318
1183,-267,-632.6827485766318
1184,-450,-636.7627485766317
1185,-2835.4041387523903,-661.4867899641556
1186,-350,-661.7267899641556
1187,-617.4669304737007,-666.9614592688927
1188,-349,-659.7414592688926
1189,-411,-659.0214592688926
1190,-2,-649.8514592688927
1191,-186,-648.1914592688926
1192,-776,-655.9414592688927
1193,-1957.8147269414455,-671.759606538307
1194,-758,-678.7496065383071
1195,-72,-679.289606538307
1196,-529,-675.6596065383071
1197,-90,-671.179606538307
1198,-941,-677.349606538307
1199,-11.905594740894507,-676.378662485716
1200,-5687.779213210144,-728.2264546178175
1201,-54.07439846039557,-722.6071986024212
1202,-85,-721.7471986024212
1203,-2503.605269566161,-744.6732512980831
1204,-336,-747.573251298083
1205,-257,-695.4235935849105
1206,-102,-693.9135935849104
1207,-264,-656.1914460756329
1208,-358,-653.1314460756331
1209,-253,-651.1214460756331
1210,-1865.6153543018372,-666.2075996186514
1211,-4212.89126482925,-708.6465122669439
1212,-113,-674.776512266944
1213,-489,-677.7281109910869
1214,-24,-676.4281109910869
1215,-315,-672.6574958058508
1216,-55,-663.9774958058506
1217,-240,-663.3874958058507
1218,-619,-667.5274958058507
1219,-192,-669.1374958058508
1220,-670.3060514591883,-675.0305563204425
1221,-777,-674.7405563204426
1222,28,-672.7105563204426
1223,-114,-671.6905563204427
1224,-531,-676.5005563204426
1225,-344,-677.6305563204426
1226,-115,-678.7505563204426
1227,-60,-674.3495363280325
1228,-2442.185190537274,-695.5313882334052
1229,-845.2208390862256,-700.1741057040117
1230,-5699.264030731514,-755.486746011327
1231,-314,-757.156746011327
1232,-1140.0901837620645,-765.5876478489475
1233,-52,-760.0276478489475
1234,-194,-761.4676478489476
1235,-674,-765.9095149365662
1236,-281,-680.4491284219575
1237,-352.1740113831891,-680.6608685357896
1238,-333,-680.8608685357895
1239,-685,-687.5108685357895
1240,-175,-683.1508685357895
1241,-516,-684.9808685357895
1242,-944,-691.2108685357895
1243,-5,-672.0283168875361
1244,-462,-658.2473369224467
1245,-4118.677146496201,-695.3241083874087
1246,-3092.8540068571865,-700.3280807807347
1247,-513,-700.3080807807349
1248,-409,-704.067163959214
1249,-161,-701.567163959214
1250,-248,-688.822341283113
1251,-27.925363291871193,-685.2315949160318
1252,-463,-669.9819902052951
1253,-2866.694670306269,-687.6589369083579
1254,-43,-684.1189369083579
1255,-1616.2066086979985,-676.1005957637149
1256,-169,-670.7805957637148
1257,32,-668.4305957637148
1258,-61,-661.0105957637148
1259,-301,-663.7605957637148
1260,-132,-660.5105957637148
1261,-74,-656.4605957637148
1262,-120,-654.5105957637148
1263,-2,-651.7405957637149
1264,-250,-653.4705957637148
1265,-469,-654.9205957637148
1266,-332,-654.1305957637148
1267,-439,-657.6005957637149
1268,-661,-664.1905957637148
1269,-5463.545542725827,-718.3160511909731
1270,-301,-719.9570053661103
1271,-636,-725.6670053661104
1272,-1059.1595861044852,-733.2986012271551
1273,-3864.053048955058,-771.5391317167057
1274,-1573,-782.5291317167057
1275,-562,-782.6091317167057
1276,-62,-782.4191317167057
1277,-490,-783.8591317167057
1278,-711.4540818867001,-785.5036725355727
1279,-30,-785.1236725355727
1280,-170,-782.2336725355727
1281,-258,-781.0536725355727
1282,-80,-781.2436725355727
1283,-627,-784.8436725355728
1284,-506,-785.4036725355728
1285,-4728.622031735446,-804.3358514654033
1286,-921,-810.0458514654033
1287,-12402.31450646969,-927.8943272253631
1288,-153,-925.9343272253632
1289,-251,-924.334327225363
1290,-3771.8565612233792,-962.0328928375969
1291,-261,-962.7828928375969
1292,-34,-955.362892837597
1293,-345,-939.2347455681825
1294,-333,-934.9847455681825
1295,-885,-943.1147455681825
1296,-762,-945.4447455681825
1297,46,-944.0847455681826
1298,-402,-938.6947455681824
1299,-199,-940.5656896207735
1300,-110,-884.7878974886721
1301,-75,-884.9971535040683
1302,-51,-884.6571535040681
1303,-460,-864.2211008084065
1304,-719,-868.0511008084064
1305,-510,-870.5811008084066
1306,-109,-870.6511008084065
1307,-461,-872.6211008084065
1308,-473,-873.7711008084065
1309,-254,-873.7811008084067
1310,-253,-857.6549472653882
1311,-493,-820.4560346170957
1312,-260,-821.9260346170958
1313,-466,-821.6960346170957
1314,-600,-827.4560346170957
1315,-1004,-834.3460346170957
1316,-64,-834.4360346170957
1317,-417,-836.2060346170957
1318,-344,-833.4560346170957
1319,-682,-838.3560346170957
1320,-347,-835.1229741025038
1321,-370,-831.0529741025038
1322,-400,-835.3329741025038
1323,-213,-836.3229741025038
1324,-261,-833.6229741025038
1325,-330,-833.4829741025038
1326,-993.5424725301464,-842.2683988278052
1327,-1396,-855.6283988278052
1328,-114,-832.3465469224325
1329,-44,-824.3343385315702
1330,-956,-776.9016982242553
1331,-277,-776.5316982242553
1332,-45,-765.5807963866345
1333,-44,-765.5007963866344
1334,-398,-767.5407963866345
1335,-3622.84398258603,-797.0292362124948
1336,-390,-798.1192362124947
1337,-153,-796.127496098663
1338,-143,-794.2274960986629
1339,-1364,-801.017496098663
1340,-353,-802.7974960986628
1341,-1549,-813.127496098663
1342,-387.21109534989137,-807.5596070521619
1343,-26,-807.7696070521619
1344,-252,-805.6696070521617
1345,-58,-765.0628355871999
1346,-436,-738.494295518628
1347,-604,-739.4042955186279
1348,-354,-738.854295518628
1349,-3150.16532763627,-768.7459487949906
1350,-170,-767.9659487949906
1351,-2428.0059506093344,-791.9667546681652
1352,-675.3406010309911,-794.0901606784751
1353,-214,-767.5632139754125
1354,-434,-771.4732139754125
1355,-2994.287582697366,-785.2540237154061
1356,-415,-787.714023715406
1357,-75,-788.7840237154061
1358,-343,-791.6040237154061
1359,-307,-791.6640237154061
1360,-365,-793.9940237154061
1361,-279,-796.0440237154061
1362,-59,-795.434023715406
1363,-456,-799.974023715406
1364,-522,-802.694023715406
1365,-1416.301885513684,-812.167042570543
1366,-373,-812.577042570543
1367,-402,-812.207042570543
1368,-394.64233387500684,-809.543465909293
1369,-407.72925934840504,-758.9853030755186
1370,-325,-759.2253030755187
1371,-679,-759.6553030755188
1372,-579,-754.853707214474
1373,-531.6198462796096,-721.5293751877194
1374,-469,-710.4893751877196
1375,-5779.502492051504,-762.6644001082345
1376,-516,-767.2044001082345
1377,-475,-767.0544001082344
1378,-617,-766.1098592893675
1379,-1366.1529780953108,-779.4713890703206
1380,-3950.6227465707184,-817.2776165360278
1381,-193,-816.627616536028
1382,-245,-818.2776165360278
1383,-264,-814.6476165360277
1384,-878,-818.3676165360278
1385,-57,-771.6513962186733
1386,-157,-764.0113962186733
1387,-28647.89826957802,-926.4672338497566
1388,42,-924.5172338497566
1389,-423,-926.2372338497566
1390,-281,-891.328668237523
1391,-420.4484556198238,-892.9231527937212
1392,-3188.085722948438,-924.4640100232057
1393,-3500,-956.0140100232056
1394,-243,-955.1140100232057
1395,-901,-955.2740100232056
1396,-50.66710285685102,-948.160681051774
1397,-326,-951.880681051774
1398,-88,-948.740681051774
1399,-205,-948.8006810517741
1400,-862,-956.320681051774
1401,-1366.0035498533948,-969.230716550308
1402,-481.90987735779584,-973.539815323886
1403,-278,-971.719815323886
1404,-1064,-975.169815323886
1405,-82.65151861366986,-970.8963305100227
1406,-417,-973.9763305100226
1407,-52,-969.8863305100226
1408,-471,-969.8663305100226
1409,-284,-970.1663305100225
1410,-54,-968.1763305100226
1411,-16,-963.4063305100227
1412,-48,-961.2863305100225
1413,-10,-956.7263305100225
1414,-386,-954.5863305100225
1415,-583,-950.3763305100225
1416,-189,-951.6263305100225
1417,-1429.8541015079777,-961.7548715251023
1418,9,-958.2248715251023
1419,-271,-954.1148715251023
1420,-525,-955.8948715251023
1421,-371,-955.9048715251024
1422,-284,-954.7448715251023
1423,-3197,-984.5848715251024
1424,-765.8603685605914,-989.6334752107083
1425,-49,-986.8234752107082
1426,-2,-976.9080504854069
1427,-104,-963.9880504854067
1428,-334,-966.1880504854067
1429,-254,-968.2880504854068
1430,-500,-963.7280504854068
1431,-39,-961.3480504854067
1432,-11056.974952823557,-1071.4678000136423
1433,26,-1070.7678000136423
1434,-242,-1069.2078000136423
1435,-50,-1033.479360187782
1436,-373,-1033.309360187782
1437,-851.498674211764,-1040.2943469298998
1438,-178,-1040.6443469298997
1439,-21,-1027.2143469298996
1440,-753,-1031.2143469298996
1441,-70,-1016.4243469298998
1442,-160,-1014.1522359764008
1443,-448.97974156801587,-1018.3820333920811
1444,-41,-1016.2720333920811
1445,-37,-1016.062033392081
1446,-356,-1015.2620333920811
1447,-1661.16398195159,-1025.8336732115968
1448,-111,-1023.4036732115968
1449,-1058,-1002.4820199352341
1450,-367,-1004.4520199352341
1451,21,-979.9619604291408
1452,-383,-977.0385544188309
1453,-266,-977.5585544188309
1454,-19,-973.4085544188309
1455,-433,-947.7956785918572
1456,-668,-950.3256785918571
1457,-250,-952.0756785918571
1458,-411,-952.7556785918572
1459,85,-948.8356785918571
1460,-951,-954.6956785918571
1461,-261,-954.5156785918572
1462,-261,-956.5356785918572
1463,2,-951.9556785918572
1464,-592,-952.6556785918573
1465,-402,-942.5126597367204
1466,-496,-943.7426597367204
1467,-417,-943.8926597367204
1468,-585,-945.7962363979703
1469,-369,-945.4089438044863
1470,-101,-943.1689438044864
1471,-351,-939.8889438044863
1472,-422,-938.3189438044864
1473,-534.4695814692511,-938.3474411563828
1474,-2,-933.6774411563829
1475,-425,-880.1324162358677
1476,-170,-876.6724162358677
1477,-482,-876.7424162358677
1478,-1,-870.5824162358678
1479,-244,-859.3608864549146
1480,-14,-819.9946589892076
1481,-364,-821.7046589892074
1482,-281,-822.0646589892075
1483,-281,-822.2346589892073
